bp,A1: VK_Corrielle_1,A2: VK_Corrielle_2,A3: VK_Corrielle_3,A4: VK_Corrielle_4,A5: VK_Corrielle_5,A6: VK_Corrielle_6,A7: VK_Corrielle_7,A8: VK_Corrielle_8,B1: VK_Corrielle_9,B2: VK_Corrielle_10,B3: VK_Corrielle_11,B4: VK_Corrielle_12,B5: VK_Corrielle_13,C1: YG_Corrielle_1,C2: YG_Corrielle_2,C3: YG_Corrielle_3,C4: YG_Corrielle_4,C5: YG_Corrielle_5,C6: YG_Corrielle_6,C7: YG_Corrielle_7,C8: YG_Corrielle_8,D1: YG_Corrielle_9,D2: YG_Corrielle_10,D3: YG_Corrielle_11,D4: YG_Corrielle_12,D5: YG_Corrielle_13
491,1.954075013,5.306335018,3.226843281,6.366335479,5.339346809,7.597127353,3.668481588,4.696353379,2.395593613,7.545210909,2.572406267,15.82337523,4.476793471,9.537818096,10.04517007,5.900121695,8.78325815,9.906310277,6.182597384,9.492496143,5.44227464,11.9158116,17.18656751,18.63438598,19.24856866,13.83656855
492,1.570911651,5.74525369,3.006609091,6.060831031,5.610641,7.084769655,3.303448788,4.577805141,1.90095298,7.434713301,2.332004776,15.60004821,4.926647924,8.956973984,9.691379241,6.793391937,7.668276857,9.531783894,5.595242227,9.206958914,5.485385312,12.13970118,16.80030651,18.75947116,18.39258361,13.68762153
493,1.723855427,5.929550884,3.114139149,6.02671063,5.589818638,6.362742893,2.843937577,4.256936207,1.648091156,7.459363002,1.920968783,15.38866098,4.798130736,8.791334343,9.282038825,7.9783032,5.987676646,8.545070693,5.238835003,8.942721072,5.843896213,11.96367709,16.28623205,18.76553059,17.57766103,13.41187739
494,2.062587755,5.536261544,3.51508367,6.275084634,5.24246716,6.055334283,2.415942112,3.950980309,1.548672505,7.81759975,1.225015933,15.25735017,3.587897141,9.065261426,8.836771095,9.252343307,4.133193638,7.472600862,5.169532254,8.562212285,6.254785455,11.26912591,15.59627554,18.15591296,16.92079762,12.91300841
495,2.154315418,4.655002787,4.119999371,6.614653535,4.689586442,6.30440929,1.919162682,3.886216198,1.320070322,8.292697853,0.57962491,15.19877181,1.668366439,9.472290972,8.25919022,10.02680582,2.648041638,6.892150462,5.308730944,8.047758313,6.457903488,10.33739345,14.80222573,17.02535321,16.38928031,12.21383735
496,1.891035287,3.720592189,4.842626648,6.780814123,4.152752036,6.756386773,1.268817155,4.170412855,0.905611163,8.376360436,0.484244897,15.12051284,0.071830991,9.608303591,7.49966409,10.03763111,1.97649055,6.960203619,5.456299869,7.516444475,6.4019906,9.563400173,14.01901341,15.85455873,15.777052,11.52867783
497,1.57931011,3.122990753,5.532891635,6.584021097,3.741399861,6.964350375,0.705136435,4.678031419,0.620782356,7.764738411,1.058481021,14.96618902,0,9.339189225,6.825342588,10.16390031,2.158871819,7.122600339,5.385210693,7.007720864,6.247469002,9.171602328,13.24916217,14.94679166,14.91756075,11.15895973
498,1.498549729,2.81470855,5.804358961,5.962404271,3.425462096,6.781084427,0.535908812,5.152024157,0.697056276,6.800311939,1.976698307,14.7656481,0.52662043,8.902685764,6.658526445,9.761724972,2.886394517,6.860728046,5.228226104,6.451209527,6.068635274,9.273824054,12.38441939,14.25783534,14.00019817,11.06944751
499,1.645509179,2.525810627,5.486805064,5.132948792,3.19113796,6.287853103,0.705389186,5.505166123,1.128957444,6.050411136,2.845115667,14.59953267,1.979965552,8.615933148,7.070141009,8.782131972,3.769319548,6.2090315,5.251142853,5.890290323,5.802938684,9.82057389,11.35174873,13.6665731,13.31331293,11.04178573
500,1.69,1.93,4.78,4.49,3.24,5.34,0.71,5.49,1.92,5.83,3.38,14.55,3.21,8.59,7.7,7.71,4.51,5.68,5.58,5.46,5.3,10.46,10.21,13,12.95,10.74
501,1.28,0.91,4.17,4.3,3.79,3.74,0.14,4.63,3.01,5.95,3.48,14.61,3.54,8.62,8.03,6.63,4.93,5.73,5.99,5.24,4.6,10.61,9.34,12.17,12.74,9.96
502,0.76599866,0.030401764,4.094661154,4.365779724,4.177632885,2.768904086,0,3.458069676,3.408018303,6.089903466,3.33422045,14.57258052,2.939187388,8.506308151,7.92413625,6.054763387,4.906988135,6.035115576,6.020982135,5.18974991,4.333860841,10.2041265,9.531202135,11.71716852,12.62399369,9.280372409
503,0.295118123,0,4.229611114,4.461686459,4.26160279,2.40985481,0.072296388,2.123614777,3.220053172,6.30815793,3.104016313,14.36067599,1.917923541,8.27629,7.720414088,5.701285364,4.711326991,6.298105899,5.816727251,5.135360328,4.315987136,9.61233495,10.40821915,11.5460047,12.40465849,8.757341484
504,0,0,4.273684267,4.544526695,4.11420875,2.465481849,0.777713181,0.782738388,2.754330536,6.638610788,2.919030352,13.9955169,0.926185729,7.938827329,7.643476828,5.343404153,4.581026202,6.336002562,5.55365783,4.977325935,4.260826911,9.155502289,11.38615577,11.52229585,12.09137081,8.401437599
505,0,0,4.209463579,4.754388134,3.835975306,3.03212413,1.748456374,0,2.13094983,6.944760393,2.873044384,13.56057829,0.174673578,7.414329363,7.639474589,5.121131661,4.571945032,6.057207438,5.231155635,4.754339523,4.077463188,8.960955301,12.07269,11.70683364,11.97294926,8.367648954
506,0,0,4.046300062,5.107725369,3.602921703,3.898400747,2.687168191,0,1.514537257,7.06072977,2.860401799,13.12846323,0,6.681752414,7.587280896,5.07391455,4.651878864,5.529377643,4.868613449,4.568730618,3.648565203,8.942097015,12.29533129,11.99183893,12.06092599,8.529824971
507,0,0,3.803532665,5.505277616,3.557428082,4.703708063,3.35316039,0,1.077914738,6.913982499,2.686339492,12.74219435,0,5.867517553,7.381321318,5.179829404,4.743610617,4.910390719,4.536114096,4.535289643,3.056005816,8.914361112,12.08471459,12.17526974,12.15673394,8.653964504
508,0,0.15233209,3.511810286,5.734657958,3.70019182,5.080216989,3.704794389,0,0.948795501,6.644744132,2.169268357,12.39882844,0,5.345082182,6.994566861,5.396222793,4.750612486,4.404624517,4.374466074,4.734545347,2.791839597,8.6798546,11.70953284,12.02886003,11.90293903,8.556625741
509,0,0.86221426,3.175498964,5.692940002,3.961376688,4.837615183,3.778542845,0.668465001,1.099738931,6.40254725,1.441262458,12.13156052,0,5.42805924,6.423712548,5.638802251,4.665554,4.145345975,4.425702596,5.09532714,2.788594571,8.196786569,11.41212984,11.44826731,11.17225319,8.277794276
510,0.294565751,1.75410538,2.770777619,5.41634191,4.225468973,4.010614837,3.652180453,1.648647911,1.37327467,6.279324082,0.819102751,12.00483405,0,6.251859561,5.683581944,5.819403875,4.544378612,4.179056436,4.61459087,5.429730228,2.673669154,7.55766565,11.31414017,10.48467935,10.11747717,7.986391802
511,0.598045819,2.732273629,2.247901339,5.119087671,4.349035828,2.981062436,3.415688237,2.479685564,1.51642009,6.209285378,0.481113374,12.08571982,0,7.548224991,4.820657815,5.935036567,4.433318973,4.440099403,4.72653838,5.51413366,2.536034975,6.928792643,11.25727583,9.4182571,9.244736725,7.75552434
512,0.71277826,3.587783117,1.665619125,4.988525798,4.21419234,2.218126865,3.146761975,3.02538188,0.889150011,6.14711528,0.46230174,12.38401946,0,8.895444755,3.95150788,6.003166249,4.312793243,4.860777472,4.630283655,5.273817691,2.436058526,6.397635909,11.17687523,8.557827293,8.938507851,7.523350201
513,0.596866487,4.042523673,1.215426187,5.111766985,3.765363107,2.133956661,2.901227264,3.329613351,0,6.115114896,0.675849617,12.84305593,0,9.832814821,3.249875893,6.029659543,4.096102614,5.394650707,4.345618896,4.829269549,2.290312826,5.938353699,11.17205197,8.146225709,9.2798023,7.133600123
514,0.352673818,4.035586402,1.105034114,5.421415335,3.108507128,2.714698069,2.704436606,3.584633831,0,6.163221833,1.066301694,13.4013037,0,10.11023857,2.799639531,5.939856143,3.727558764,5.967881765,4.023604274,4.406280027,2.062255844,5.491247191,11.26105494,8.173042035,9.879812439,6.639023569
515,0.102946292,3.688121547,1.403974448,5.77435047,2.415528774,3.688762094,2.593880996,3.917909049,0,6.294954969,1.602897287,14.0110973,0.633626176,9.757454834,2.613003833,5.678115549,3.234022883,6.453664034,3.838621602,4.184319842,1.802894914,5.032978757,11.38494971,8.490186888,10.22476751,6.213383051
516,0,3.293574031,1.907210095,5.996471643,1.85760731,4.614960641,2.642493029,4.223008331,0,6.412296294,2.264305153,14.64940466,1.779830855,9.181959836,2.634936666,5.295132156,2.766466667,6.65833817,3.910770627,4.175260753,1.681541644,4.63061303,11.40715816,8.877303285,9.924313278,6.082237508
517,0,3.013289797,2.310408457,5.96629884,1.474780337,5.188021238,2.827825776,4.243249397,0.17300802,6.449087414,2.917057309,15.26705424,2.66987397,8.842400479,2.819982485,4.996131314,2.405696338,6.52825489,4.244826302,4.243135035,1.787523242,4.377709593,11.22636008,9.202012068,8.975872693,6.215782822
518,0,2.871103704,2.375607371,5.638085211,1.207051133,5.290464799,3.043114175,3.730467641,0.651694242,6.414864999,3.367767033,15.78367463,2.901743332,9.035253251,3.104826125,5.011600161,2.14950773,6.170695631,4.768944601,4.236012214,2.086541141,4.350234108,10.82687788,9.403841703,7.672611785,6.400509724
519,0,2.766453266,2.216369049,5.093898992,0.948579406,5.08417635,3.122617909,2.722858246,0.775961109,6.466529662,3.469333186,16.08061271,2.416488686,9.524253153,3.336500968,5.354147239,1.909498096,5.895133159,5.391216482,4.210014179,2.34643677,4.533972343,10.37342653,9.453756586,6.47576304,6.38101152
520,0.345122324,2.64290127,2.088386433,4.502767179,0.683602256,4.802638326,3.025641387,1.504980822,0.574934984,6.697136564,3.227291248,16.06989081,1.478531571,9.897638883,3.371729812,5.788559152,1.711400398,5.893775425,6.020110414,4.184761995,2.374347149,4.862976411,10.04897406,9.307862759,5.715647653,6.097282138
521,1.132415235,2.523296228,2.267334715,4.08153632,0.499411015,4.605738987,2.859144933,0.51543595,0.124507937,7.077220939,2.799699269,15.7316106,0.584978665,9.758942216,3.130055674,5.907404339,1.709221488,6.160748017,6.57412621,4.129836332,2.100132682,5.243499574,9.974150177,8.914111962,5.502358086,5.712177951
522,2.113710644,2.479741845,2.731462253,3.960809867,0.491429997,4.165361256,2.770019551,0,0,7.430370027,2.373211764,15.20267407,0.071433683,9.187917118,2.719432343,5.510635503,2.022480773,6.488988176,7.003439681,4.173895453,1.684941319,5.619892336,10.02741339,8.292850984,5.660552713,5.465316832
523,3.0633568,2.541751215,3.297324277,4.164724884,0.692731351,3.33935381,2.800279629,0,0,7.622368883,2.066963362,14.69101034,0.080767343,8.467012993,2.339315889,4.675224872,2.620165548,6.648325996,7.279859048,4.406562323,1.390106771,5.938635675,10.01307898,7.55468313,5.933337425,5.508006498
524,3.692528689,2.637856584,3.694014192,4.59028888,1.025877305,2.546551699,2.813799274,0.131418077,0,7.682615175,1.863923383,14.42344054,0.513261866,7.927128957,2.217333664,3.819281437,3.239916187,6.50151358,7.394509912,4.739364449,1.493083504,6.127454283,9.7732049,6.914977811,6.100132277,5.793269409
525,3.839404089,2.666043928,3.795309866,5.152444148,1.379384861,1.90902488,2.850580403,0.558709183,0,7.756159722,1.647925825,14.49764244,1.108863554,7.686762138,2.381958003,3.332728481,3.61330473,6.130273631,7.345490612,4.884670923,2.03497014,6.115773683,9.407605801,6.531350281,6.102801625,6.161529519
526,3.484808708,2.531563068,3.574369187,5.795852887,1.651445005,1.323673785,2.99067765,1.011946151,0,7.974542228,1.264079966,14.88912526,1.518567075,7.745067792,2.717453911,3.440199024,3.561159709,5.705025834,7.113450785,4.570698499,2.858062106,5.866196818,9.135046022,6.462601392,6.020513739,6.414901309
527,2.794302382,2.20298303,3.037078127,6.494941158,1.808502366,0.631038333,3.119193508,1.107662251,0,8.264868518,0.598434943,15.44471271,1.381637415,8.10661427,3.035061559,3.997877643,3.131303162,5.302760788,6.625498908,3.874021791,3.637540053,5.429348441,9.087067856,6.598888056,6.05351437,6.40647708
528,1.969301019,1.845099111,2.234660234,7.137527816,1.894788477,0,3.204584678,0.945347051,0,8.42131233,0,16.02651794,0.65667136,8.550155813,3.223438948,4.719332924,2.472349448,4.940907577,5.872363315,3.11664539,4.123550626,4.884171156,9.193909678,6.77261594,6.290066139,6.141126274
529,1.18337449,1.72880977,1.284687914,7.547094234,1.99823626,0,3.310026027,1.024778629,0,8.186864361,0,16.54306382,0,8.750710208,3.259484833,5.275589654,1.778339538,4.613462346,4.933854096,2.723904321,4.191024983,4.302369665,9.225626452,6.828099906,6.675484133,5.785769712
530,0.46317792,1.811784213,0.445585235,7.647147794,2.123991138,0,3.431189201,1.452505092,0,7.49269763,0,16.95862543,0,8.888770421,3.144563245,5.484604474,1.189022539,4.388826296,3.992295288,2.795510225,3.853527129,3.663269939,9.010427899,6.793497762,7.060772937,5.647935025
531,0.004032331,1.929238309,0,7.476023194,2.250793543,0,3.521401001,2.093155019,0,6.450416106,0,17.23818165,0,9.067281537,2.897955644,5.33371454,0.829161685,4.11579018,3.210217314,3.214878035,3.209562296,2.918417845,8.488951478,6.775410522,7.355900837,5.927386248
532,0.240365189,1.897936632,0.13202377,7.196517535,2.362138943,0,3.504967279,2.647698613,0,5.356086419,0.250180866,17.32298615,0,9.052141746,2.575001221,5.005931608,0.817638385,3.348015275,2.661247338,3.705742252,2.430503595,2.037234676,7.745795098,6.900932917,7.605339064,6.565718827
533,0.882519623,1.72800455,0.721920466,6.947000154,2.495286959,0,3.329744899,2.96103538,0,4.486489165,2.579070868,17.15347273,0.619784467,8.725052328,2.392418694,4.742967656,1.196975067,2.267396688,2.300859499,4.145485915,1.73370847,1.1449472,6.890344675,7.169843525,7.892314576,7.214588911
534,1.4158498,1.497752319,1.4285453,6.820223079,2.633003132,0.035311636,2.981617873,3.035442177,0,4.024063511,3.25860148,16.73172361,1.374280646,8.124078181,2.591492139,4.714425093,1.906641411,1.343146855,2.0500678,4.527476789,1.282576684,0.451655196,6.029942787,7.484038259,8.240259829,7.459060188
535,1.732872606,1.208003428,1.869797617,6.839337068,2.568577064,0.901481718,2.509102939,3.058365156,0,3.955388001,3.096941636,16.21403174,1.687539061,7.485293955,3.250646039,4.852115465,2.723732339,0.908520901,1.887250876,4.913694336,1.047582303,0.174268623,5.248790735,7.673508373,8.490712162,7.08412342
536,1.878038725,0.92470831,1.903073414,7.005244233,2.334656037,1.724285766,1.990202352,3.17606995,0,4.154615578,2.613491599,15.80550544,1.63289311,6.968596185,4.104569098,5.007961352,3.351684327,1.138210957,1.801014236,5.293034561,0.864842771,0.438837096,4.601359391,7.652609802,8.512483978,6.219606866
537,1.969448402,0.777453788,1.632169329,7.278599514,2.175654429,2.445596999,1.504944514,3.450645413,0,4.434613253,1.78612613,15.68067939,1.478820642,6.62605964,4.660936499,5.035144452,3.521275829,2.008709092,1.770164341,5.592507526,0.539116283,1.268573131,4.115719463,7.436675392,8.267685725,5.295562623
538,2.120115025,0.888792595,1.33127134,7.491220673,2.280454166,2.945664889,1.071103676,3.832937358,0,4.641664078,0.851777171,15.79288666,1.416438518,6.429732774,4.597935774,4.945929237,3.255013881,3.14269076,1.727750581,5.772457678,0.115974886,2.573288282,3.800659941,7.132461481,7.918304953,4.890800586
539,2.318664563,1.211064727,1.207819884,7.487156809,2.675829265,3.126782322,0.672767616,4.239825046,0,4.709721016,0.087291483,15.93724962,1.469944934,6.351499836,3.878269466,4.801059954,2.772988997,4.137795319,1.621785907,5.810917092,0,4.146014033,3.664515574,6.887789702,7.651485,5.02591668
540,2.396847075,1.468920514,1.297367702,7.214432235,3.199641759,2.960441165,0.283025879,4.57811599,0,4.679246383,0,15.80876164,1.49372418,6.386453615,2.801390171,4.662061814,2.442073766,4.724766967,1.451623817,5.694811212,0.069360407,5.643327221,3.718495327,6.858919596,7.598817226,5.037584409
541,2.26455232,1.398055944,1.472542758,6.93033634,3.763960224,2.544085592,0,4.729083477,0.727742754,4.588649892,0,15.37303936,1.552301292,6.494724679,1.767230918,4.53442748,2.500850586,4.942317769,1.325911241,5.39296178,0.946069401,6.590324448,3.948890543,7.084479498,7.754508852,5.243426861
542,1.933006699,0.942651971,1.575348515,6.706856804,4.361262615,2.027740835,0,4.603749669,0.772982547,4.456257473,0.250397082,14.79953023,1.733882442,6.597991635,1.130955204,4.40728796,2.979755366,4.923395369,1.380571968,4.899627674,2.322647379,6.602801824,4.302780223,7.47987967,8.033813046,5.967339154
543,1.540748822,0.477864647,1.542764925,5.943629621,5.061330418,1.551465161,0,4.215830925,0.309711431,4.272278253,0.665320928,14.41219523,1.952043243,6.574657604,1.053306203,4.292426101,3.586994304,4.69586312,1.690711075,4.29138014,3.755297757,5.651151084,4.664990382,7.801822109,8.317504234,6.511171752
544,1.152242179,0.342243407,1.427731909,4.735908136,5.783354499,1.225530481,0.23695161,3.741525066,0,4.118197909,0.684619929,14.37278218,2.143379637,6.36387584,1.451021924,4.219203553,3.97323261,4.186143355,2.14908497,3.741092015,4.856750088,4.117868249,4.902627609,7.701181143,8.533438004,6.514752165
545,0.743655487,0.681537144,1.3489748,3.658489219,6.323415805,1.122469426,0.576462196,3.443786867,0,4.119069981,0.154054127,14.63331386,2.279034922,5.964565511,2.067407593,4.221065486,3.885412263,3.294703341,2.526306581,3.476343736,5.388583049,2.621380655,4.905870421,6.962962082,8.652076953,6.031999887
546,0.221774345,1.18707127,1.380981776,2.861344707,6.474670146,1.251846444,0.775844287,3.487380708,0,4.292595191,0,14.87725583,2.330647713,5.412129757,2.612895037,4.304811345,3.473992558,2.075265979,2.632708611,3.685269012,5.398266422,1.629912676,4.67911308,6.10615268,8.658011088,5.325854681
547,0,1.546798308,1.58430844,2.302178576,6.190849871,1.565547073,0.74592521,3.87272744,0,4.557929199,0,14.82835517,2.363440454,4.750259522,2.921619298,4.437749836,3.0256716,0.762833576,2.517950696,4.399046703,5.042052934,1.31608749,4.285984537,5.464791381,8.542172724,4.683986203
548,0,1.617911033,2.008464209,1.823103515,5.625248012,1.955793155,0.529269661,4.42229103,0,4.757589239,0,14.3743936,2.548599528,4.029382093,2.990498158,4.542506718,2.830276172,0,2.454032786,5.438604957,4.523589033,1.513640098,3.826326909,4.899136732,8.282825346,4.349118593
549,0,1.541464719,2.653534666,1.224726352,4.944976781,2.269066581,0.259031117,4.924660744,0,4.821140923,0,13.65671344,2.994105607,3.345254592,2.832009537,4.515883529,2.858370985,0,2.31484361,6.429807009,4.018616171,1.916822515,3.376281067,4.047740996,7.747827191,4.446548451
550,0,1.494490218,3.419965169,0.43931375,4.255873415,2.345174617,0.062350996,5.207430662,0,4.723872784,0,12.92762199,3.601268069,2.806352886,2.459256182,4.31000566,2.927362809,0,2.028077137,7.009974741,3.658653742,2.237090105,2.982551079,2.862109837,6.955022821,4.959393313
551,0.258550471,1.487031676,4.052755904,0,3.545771257,2.056467874,0,5.202975457,0,4.454803128,0.332619793,12.4496075,3.923017341,2.501395447,1.890113435,4.015795973,2.826741978,0.706116783,1.937034832,7.010097685,3.503808327,2.329588968,2.657163523,2.032794621,6.285953855,5.672032565
552,0.829048594,1.364871046,4.322290203,0,2.861419595,1.413250697,0.003307406,4.949630594,0,3.985443318,0.64815373,12.36739913,3.563114597,2.420043881,1.242273859,3.848811777,2.505586686,1.548191345,2.013647818,6.52147671,3.501977952,2.197400962,2.441291481,1.755316355,5.825633582,6.231415232
