bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16
493,20.26447596,14.4603002,21.0204938,31.52176244,29.62283382,0,21.37916801,25.33074827,14.02272368,26.67415605,11.2043351,25.50554707,23.88512066,10.6557531,9.293147979,10.74371497,9.719542579,13.59759602,12.93859992,9.378864401,8.361697198,6.505054583,7.602608984,17.82781345,113.549952,8.901281645,13.72973233,0,0.315879482,9.850119696,0,0
494,20.23609967,13.55907448,20.83723357,31.64660646,29.5363043,0,20.99264931,25.13848311,13.83528949,26.0882938,11.09841023,25.26259358,23.48479607,11.34875349,9.302820338,10.98066716,9.076135594,13.60749748,12.41707551,9.79934058,9.081937866,6.414021809,7.931070397,17.69678015,112.6463189,9.299731187,13.81223431,0,0.159547603,10.03668314,0,0
495,19.83817625,13.15830582,20.31580925,31.40963198,29.06160876,0,21.07099259,24.25970387,13.8007273,25.49182965,10.70265746,24.64783798,23.20051225,12.33298626,9.187966858,11.17081386,8.71980738,13.71302316,11.7048867,10.55298151,10.03056557,5.788227593,8.520694284,17.42890258,111.2405427,9.542827204,13.66858765,0.004442153,0.230762215,10.06209251,0,0
496,19.01671733,13.24295068,19.71039339,30.60611473,28.34695781,0,21.32035301,23.13375616,13.71454302,24.73752204,10.18400277,23.7229008,22.9964504,12.90959085,9.128940815,11.20215975,8.856224462,13.80743278,11.46666038,11.35864276,10.5828563,5.184683851,9.038947124,17.31195241,109.5866199,9.389133599,13.38216734,0,0.471662704,10.00417495,0,0
497,18.01829368,13.64382284,19.34106319,29.40439995,27.72655724,0,21.47565698,22.29205735,13.57374646,23.76473651,9.712168548,22.77915137,22.80831707,12.99378703,9.396014345,11.01264233,9.373831536,13.53302406,12.03402229,11.4388797,10.17706157,5.568029869,9.205796508,17.46477876,108.0653678,8.967028837,13.12906581,0,0.6458315,9.989611235,0,0
498,17.16605005,14.15504014,19.29855433,28.21515626,27.37892259,0,21.47971598,21.80731075,13.46399428,22.78018063,9.261273351,22.0511612,22.53279896,12.47602944,9.916255742,10.61826885,9.82517695,12.72162029,13.00304311,10.98714326,8.856432925,6.475552065,9.114528351,17.66312965,106.8562223,8.603481807,12.96800364,0,0.622556174,9.988664448,0,0
499,16.6736418,14.52728984,19.46314369,27.35837907,27.30599692,0,21.43460914,21.49114295,13.43992073,22.02164066,8.758848047,21.61991133,22.20760638,11.64611229,10.36522654,10.21053087,9.903099274,11.67961803,13.79644131,10.48652892,7.303320249,7.464063166,9.001825702,17.7102823,105.9491189,8.394786394,12.83439391,0,0.509826164,9.964771053,0,0
500,16.56,14.42,19.57,26.95,27.02,0,21.18,21,13.21,21.57,8.22,21.32,21.92,10.61,10.32,10.01,9.46,10.8,14.24,10.25,6.45,8.04,9.09,17.44,104.61,8.13,12.55,0,0.43,9.7,0,0
501,16.62,13.73,19.38,26.88,25.92,0,20.37,20.18,12.36,21.36,7.85,20.92,21.71,9.23,9.65,10.06,8.67,10.27,14.65,10.2,6.75,7.77,9.4,16.86,102.08,7.57,12.05,0,0.36,8.95,0,0
502,16.56930019,13.39579735,19.00917244,26.87322335,24.89573605,0,19.52564812,19.69575416,11.52064774,21.48764326,7.958496802,20.72665974,21.57044195,8.233548983,9.13500279,10.08558166,8.385967069,10.15925328,14.98709166,10.03834877,7.159565627,7.333533493,9.571896424,16.54553521,100.2862509,7.127557143,11.86378627,0,0.24998019,8.225169633,0,0
503,16.47790385,13.50872031,18.46779232,26.60168148,24.09488046,0,18.75248829,19.41385873,10.76349287,21.8371382,8.345452985,20.67987175,21.45553062,7.374876944,8.84777521,10.06093122,8.523422164,10.235409,15.17872098,9.701527201,7.221275801,7.086623879,9.599617926,16.44994655,99.1562839,6.771510348,11.97080716,0,0.084267041,7.539181584,0,0
504,16.44740884,13.8736644,17.8046619,25.83681985,23.47540565,0,18.11031497,19.08899033,10.07223091,22.21621823,8.741836795,20.60252802,21.39786278,6.335634291,8.689929963,10.03913851,8.776984916,10.36234219,15.13568275,9.237364433,6.922751883,7.109610377,9.551673383,16.40320863,98.27580593,6.426999113,12.19955674,0,0,6.875601925,0,0
505,16.46577075,14.31039854,17.2178159,24.5430996,23.16909738,0,17.8542361,18.74199305,9.646553905,22.42301706,9.010824579,20.35046399,21.56559018,5.250651456,8.685828738,10.05624168,8.968215593,10.68508241,14.72051752,8.753069766,6.57251787,7.285064316,9.42073919,16.36978031,97.84223766,6.217467986,12.43749287,0,0,6.468556608,0,0
506,16.52229567,14.62350336,16.84288374,22.95791003,23.11914375,0,18.0002744,18.43553105,9.553059206,22.32058164,9.141600781,19.82102194,21.98727067,4.782995697,8.72277974,10.10491003,8.948727395,11.25990782,13.94285549,8.343687431,6.499668747,7.418224681,9.197582902,16.29320545,97.72972402,6.217587953,12.55134937,0,0,6.408412801,0,0
507,16.60001699,14.64170853,16.71827724,21.50078725,23.12987793,0,18.35771083,18.22897343,9.735823703,21.87142204,9.210219195,18.97586026,22.54825262,5.662708052,8.594548704,10.15069444,8.624972704,12.02042513,12.93471046,8.088241555,6.944748595,7.30264148,8.868645015,16.11416856,97.54223455,6.432228498,12.41668421,0,0,6.644220759,0,0
508,16.59644341,14.39377871,16.67737391,20.51529093,23.11169472,0,18.69397163,18.09682805,10.11840153,21.30125703,9.290047407,17.96453191,22.99659254,6.96439304,8.210533745,10.18627578,8.125850105,12.7206988,11.85698521,8.053616853,7.713270156,6.911885956,8.374533393,15.89944006,97.01854042,6.772372387,12.06714174,0,0,7.061668271,0,0
509,16.3692986,13.9887024,16.53088148,20.14915934,23.0660238,0,18.81893415,17.95366436,10.57074178,20.89404902,9.369892626,16.96437244,23.09867344,7.719254187,7.595372732,10.17360008,7.632735585,13.09711577,10.86500263,8.256218052,8.479436181,6.407682356,7.692743239,15.7550273,96.07927183,7.140514941,11.61056608,0,0.25838491,7.559671936,0,0
510,15.76263864,13.56118699,16.19685491,20.17285103,23.11495001,0,18.66887748,17.64936244,10.85890236,20.85700666,9.258244367,16.06961756,22.76883876,8.105160779,6.941080116,9.990880966,7.274800873,12.98823291,10.08104729,8.607263239,8.96077776,6.216604595,6.921161508,15.77472885,94.94382218,7.492008049,11.19937861,0,0.822298995,8.106854038,0,0
511,14.86457719,13.18273121,15.72243549,20.29178908,23.3977712,0,18.28718354,17.14425126,10.79838863,21.15804636,8.851956789,15.26043967,22.0803957,8.267894959,6.439886511,9.641550323,7.116953048,12.43915157,9.597230217,8.975426293,9.106083209,6.357553444,6.25218984,15.94577225,93.8593191,7.840946787,10.94659344,0,1.316163463,8.567503604,0,0
512,14.00219567,12.84774417,15.25007854,20.22991874,24.03302681,0,17.81150143,16.51791866,10.30578752,21.52339653,8.185545791,14.45548446,21.24182249,8.176152,6.240207642,9.258741673,7.164949615,11.69287364,9.4671359,9.20628798,9.084457999,6.450899555,5.927373454,16.1447647,93.02521468,8.244163852,10.90586304,0,1.466844266,8.739978868,0,0
513,13.44921923,12.47130543,14.775216,19.9593682,24.97398787,0,17.41189756,15.85024288,9.584399965,21.58206158,7.483363583,13.88855922,20.43259363,7.876817799,6.32722671,8.923125565,7.409680366,11.03166721,9.646492236,9.18532831,9.026019673,6.46088582,5.966164255,16.20494954,92.37392452,8.690854394,11.02458895,0,1.451900012,8.787839538,0,0
514,13.34023517,11.95846312,14.21621644,19.58666962,26.05816864,0,17.21060249,15.22551146,8.950641898,21.04593345,6.970592069,13.74865755,19.73855555,7.459746131,6.578964748,8.678504248,7.802219936,10.67422615,10.02783704,8.85886251,8.994516571,6.478354438,6.237020967,16.0039917,91.73405561,9.118905075,11.18996099,0,1.516765765,8.908803623,0,0
515,13.47432689,11.29300789,13.47320414,19.27700357,27.00277328,0,17.14259352,14.74652906,8.662965168,20.00703795,6.613135149,13.64745302,19.01347962,7.024810474,6.77742375,8.537835714,8.189339104,10.6009055,10.44739243,8.302949736,8.921112661,6.470236543,6.467740422,15.61099961,90.99462697,9.408743822,11.25288162,0,1.478356925,8.888169456,0,0
516,13.58897584,10.54931031,12.58745605,19.11009206,27.55082083,0,17.07672716,14.4411565,8.791241915,18.7792536,6.26854948,13.49655517,18.27564418,6.680227253,6.829113997,8.496111852,8.403650286,10.73270131,10.76612975,7.679300529,8.784012731,6.387158848,6.519317083,15.16789815,90.1739282,9.477107491,11.10543723,0.951312545,1.322729297,8.610122498,0,0
517,13.44737549,9.898609809,11.78865089,19.03186986,27.53180517,0,16.85629306,14.23059617,9.164845575,17.85167112,5.738651315,13.71922307,17.79099835,6.532576655,6.824581822,8.525772,8.301717394,10.96915975,10.89350545,7.223210099,8.660545227,6.196125817,6.46562674,14.85123907,89.43777166,9.308812509,10.71070053,1.960476458,1.346029087,8.199332944,0,0
518,13.05468514,9.472771181,11.26335569,18.9315861,27.00712954,0,16.48414722,14.01259641,9.566635531,17.46093796,5.066785908,14.37193479,17.50277907,6.578793683,6.790555802,8.530541385,7.914846944,11.17854957,10.75299502,7.089363475,8.658984327,5.932740492,6.380784806,14.69101609,88.85503918,8.944392969,10.10682209,2.468438805,1.586933131,7.822971284,0,0
519,12.57301977,9.337486667,11.10362955,18.7054124,26.20164244,0,16.07199305,13.70050443,9.795938706,17.60703139,4.459180731,15.24772379,17.18702502,6.729983341,6.735400924,8.409233076,7.386614672,11.20421152,10.29206703,7.324826565,8.872418978,5.68857824,6.312175888,14.60573929,88.40482183,8.458978436,9.384250412,2.270404142,1.885295924,7.637597091,0,0
520,12.20834691,9.400668668,11.15302769,18.3968505,25.44648977,0,15.77479725,13.31224887,9.795121951,17.97819894,4.176690432,16.06331883,16.78359028,6.818486708,6.783086388,8.209289904,6.889200598,10.86286158,9.531148645,7.748295998,9.270228332,5.616007958,6.2335948,14.42871563,87.96507239,7.942520617,8.672923205,1.520453776,1.962006946,7.69081351,0,0
521,12.07361459,9.482062616,11.20734351,18.09205465,24.98852847,0,15.6675574,12.90041632,9.585164595,18.23972718,4.342998027,16.62939505,16.37301999,6.702038756,7.030670423,8.068324729,6.564716382,10.08866425,8.57207173,8.153594278,9.719555438,5.810090066,6.109067376,14.05777586,87.41919175,7.487625326,8.087291888,0.511772257,1.621146303,7.951025438,0,0
522,12.09902776,9.326617062,11.10015459,17.87828141,24.86617995,0,15.66172379,12.52923797,9.257940731,18.16964275,4.813218926,16.95966881,16.19056427,6.32566339,7.466827089,8.200518095,6.487724166,9.041136792,7.628540598,8.402531705,9.973811349,6.233053711,5.916620624,13.5460696,86.71576707,7.183071965,7.693793332,0,0.875686077,8.298452397,0,0
523,12.17418776,8.801624467,10.8174072,17.73578687,24.87683873,0,15.57493329,12.23667806,8.882330004,17.76744356,5.333405867,17.18318388,16.23886335,5.765450147,7.929233561,8.614169223,6.682427757,8.03111912,6.963562942,8.502977488,9.915738876,6.746810305,5.604832207,13.03712661,85.97342081,7.086491252,7.500500819,0,0,8.620433947,0,0
524,12.1949938,7.903702142,10.46069215,17.56126209,24.67993446,0,15.19438944,12.03618075,8.501243069,17.20463503,5.604426022,17.46744346,16.33603164,5.222653629,8.171853511,9.135704495,7.119518207,7.418047133,6.77915605,8.551695049,9.548450274,7.148831326,5.136307515,12.71248179,85.40404071,7.21279042,7.474689227,0,0,8.819030808,0,0
525,12.19070266,6.77741545,10.12051971,17.25838579,24.13774832,0,14.47966163,11.92554898,8.145690106,16.6839168,5.43813726,17.77506909,16.36657747,5.055617758,8.100690349,9.520508318,7.663609918,7.263787119,6.769994321,8.526627033,8.925057011,7.261815651,4.68789589,12.63537006,85.01737719,7.474390249,7.592557745,0,0,8.807982506,0,0
526,12.21503303,5.595146776,9.849115053,16.78124862,23.32446051,0,13.54213292,11.89656787,7.850509671,16.33643417,4.795158128,17.95544871,16.27885046,5.43153329,7.757411944,9.623834529,8.133695709,7.43532957,6.668868242,8.381737919,8.110772893,7.056621487,4.467966467,12.81518976,84.62140101,7.740467287,7.851572062,0,0,8.518075521,0,0
527,12.26786015,4.477809897,9.622429553,16.19305716,22.63161533,0,12.6981717,11.93936974,7.66786844,16.10663078,3.891249129,17.76945499,16.11192256,5.966661103,7.369466916,9.582931927,8.331932115,7.597210953,6.691617553,8.117799202,7.16534425,6.815078836,4.580058647,13.22698485,83.74603903,7.864782183,8.286604096,0,0,7.91360587,0,0
528,12.25702286,3.542177548,9.413439116,15.58858555,22.39159906,0,12.16453809,12.04864732,7.64223507,15.88722978,3.051018289,17.1328985,15.94501926,6.470378036,7.129393023,9.565718795,8.161739807,7.536581484,6.905202838,7.860286221,6.24579928,6.672670665,4.964415536,13.69493576,82.408161,7.768836405,8.85536109,0,0.101117365,7.044019514,0,0
529,12.01352732,2.907717233,9.202588438,15.07406527,22.7763251,0,11.99366469,12.21691535,7.800361895,15.56439351,2.641985119,16.15415452,15.86796485,7.010290504,7.138880053,9.702610857,7.67018519,7.220283674,7.173426076,7.830841886,5.595269618,6.573989439,5.41715372,13.94300212,81.12876834,7.453987697,9.42158115,0,0.372806703,6.052925705,0,0
530,11.44392412,2.690485437,8.967176798,14.71530426,23.54349146,0,11.98824906,12.38253915,8.113036055,15.17502192,2.785715612,15.10093525,15.83621233,7.509352877,7.282921482,9.906174053,7.189044736,6.804802464,7.50440647,8.059554097,5.346033648,6.493266552,5.798649836,14.07429824,80.15826589,6.983650939,9.777157539,0,0.102007048,5.172316305,0,0
531,10.54735416,2.935834516,8.690281858,14.54243544,24.27664908,0,11.8910535,12.45800261,8.5106767,14.84233476,3.409077351,14.26907961,15.74615998,7.826283286,7.364843993,10.00513787,7.005279046,6.510684383,7.947185666,8.433379808,5.505700659,6.435395373,6.042960887,14.26399545,79.55043239,6.429304182,9.728452223,0,0,4.641043533,0,0
532,9.494033745,3.476750227,8.377414035,14.53403089,24.60836586,0,11.60745958,12.35476746,8.87831559,14.73723953,4.195579365,13.82401857,15.50653204,7.84687044,7.242217212,9.879928515,6.879889623,6.495904791,8.457430987,8.681681017,5.863608757,6.444714309,6.208417159,14.36504484,79.17252451,5.804172568,9.224772043,0,0,4.596668576,0,0
533,8.472508958,4.063048729,8.030038669,14.64222571,24.42359923,0,11.19927979,12.05487606,9.093285083,14.92897885,4.840518857,13.76684646,15.11694642,7.553225766,6.91704427,9.512002202,6.704026916,6.837759171,8.926525869,8.630342841,6.197730992,6.569019577,6.337825267,14.20581663,78.82984878,5.102952826,8.371421461,0,0,5.019530269,0,0
534,7.642451938,4.402543327,7.63744317,14.79912649,23.94675324,0,10.88949836,11.63954043,9.045341003,15.32809819,5.136419694,13.90494391,14.69822985,7.050184174,6.574487451,9.005895989,6.671203562,7.515328851,9.194246942,8.291027998,6.340647522,6.843951608,6.415631959,13.68410789,78.307379,4.314623103,7.447003444,0,0,5.697189728,0,0
535,7.059204219,4.384000749,7.179980255,14.96666843,23.48665426,0,10.78961689,11.21766842,8.747877987,15.76244058,5.074144337,14.00990072,14.37466964,6.423332214,6.400534934,8.451081002,6.835040059,8.459065459,9.231240136,7.819164929,6.273017256,7.231665458,6.372772899,12.90655742,77.56654862,3.476793649,6.701542288,0,0,6.368577488,0,0
536,6.706854833,4.04647335,6.654079148,15.11942447,23.31505734,0,10.90183727,10.89760682,8.307455754,16.0472633,4.781405703,13.88933493,14.24777207,5.736321978,6.525009127,7.931841383,7.129115896,9.497251512,9.122118218,7.420068196,6.069490868,7.656438622,6.138680463,12.09956168,76.69101206,2.677264937,6.30025247,0,0,6.791458911,0,0
537,6.538262819,3.579507019,6.145950176,15.20167485,23.38693591,0,11.09092176,10.73060924,7.899912413,16.13383373,4.459321447,13.56201696,14.336083,5.034297837,6.871717461,7.573700339,7.406367931,10.13905133,9.07756281,7.16476294,5.821277184,8.072280125,5.76725265,11.45670451,75.81113961,2.086335338,6.157316205,0,0,6.896128101,0,0
538,6.520726814,3.223635772,5.77804082,15.05617201,23.52926028,0,11.20826108,10.72873868,7.636159642,16.05939742,4.284855147,13.13280691,14.61324883,4.365727538,7.276367303,7.488240341,7.523120296,10.23673012,9.247760173,7.042937781,5.586391848,8.263451992,5.356314086,11.07956853,75.02175001,1.840670434,6.137261751,0,0.114520416,6.704422686,0,0
539,6.66096345,3.22075474,5.687408679,14.39070722,23.5027241,0,11.151493,10.85884678,7.476134782,15.94622111,4.349765649,12.75070543,15.01088813,3.806537544,7.520629928,7.731685941,7.384559096,10.36769731,9.608279994,6.962117288,5.358267924,7.749288505,5.019868811,10.92172139,74.32963006,1.970429088,6.13898701,0,0.113574528,6.319336398,0,0
540,6.955106224,3.50226609,5.889941324,13.42537495,23.2586516,0,10.90887344,11.0481113,7.331708965,15.8583668,4.61204435,12.41351693,15.4409748,3.641815865,7.476954752,8.183936731,6.983064166,10.5013993,10.01014861,6.809065974,5.159446864,6.894659827,4.823072787,10.93002883,73.68762788,2.380772516,6.130667232,0,0,5.839699314,0,0
541,7.375741891,3.788046826,6.287002753,12.7030701,22.91832785,0,10.5508844,11.20450781,7.105787208,15.80338317,4.921680701,12.01130577,15.81294482,4.173957,7.117227446,8.600521,6.383179706,10.14541922,10.24174794,6.475499335,5.039966343,6.591221271,4.786976424,11.07213937,73.01846736,2.880793921,6.129671071,0,0,5.346673759,0,0
542,7.828551419,4.032918276,6.694747846,12.16416354,22.6573941,0,10.21980724,11.28903664,6.801065308,15.77693452,5.091476482,11.5425847,16.09302146,4.842193788,6.534732797,8.818963096,5.680773761,9.343569433,10.22858971,5.938885196,5.040406347,6.681433697,4.915022441,11.39457036,72.2810142,3.259693222,6.129264232,0,0,4.878534425,0,0
543,8.177823417,4.284938836,6.944531141,11.57642228,22.60697737,0,10.05498057,11.28675292,6.458219675,15.74995473,4.98725545,11.10257019,16.26360828,5.110813935,5.842716543,8.775451741,4.986928109,8.349278788,9.997690213,5.246350328,5.126687207,6.735515591,5.191976788,11.92618377,71.46511697,3.358286536,6.115530091,0,0,4.429631299,0,0
544,8.249885792,4.602145075,6.977320379,10.830776,22.74939695,0,10.1270736,11.19404174,6.121340247,15.64695869,4.63240199,10.91471072,16.29582828,5.226322,5.100409363,8.566797567,4.424494138,7.443568874,9.697776558,4.535547979,5.098196978,6.58474497,5.571539913,12.58617202,70.60246376,3.157036445,6.080730107,0,0,3.929372093,0,0
545,7.960639753,4.887387477,6.858664903,10.16056499,23.00222499,0,10.4235125,11.00532654,5.794399627,15.46995997,4.158386904,11.07408899,16.12486543,5.334696606,4.339045501,8.311056338,4.132590423,6.851829057,9.482210645,3.916924012,4.761446708,6.173277702,5.983823917,13.23631778,69.72978789,2.735969448,6.056685609,0,0,3.372758636,0,0
546,7.344329345,4.910898402,6.763252212,10.06061,23.23761889,0,10.84071715,10.71032125,5.445134183,15.30047787,3.778358279,11.50130769,15.66065863,5.368361927,3.580149687,8.119141255,4.24189416,6.705647486,9.472724505,3.44917678,3.998997501,5.541049627,6.341962623,13.71196255,68.8821175,2.256742227,6.102765624,0,0,2.846585521,0,0
547,6.579027541,4.697742176,6.823047598,10.39187636,23.32909662,0,11.16655349,10.29144265,5.09274924,15.14775699,3.640598224,11.96075518,14.89900824,5.347958986,2.936410308,8.061534224,4.695508359,6.891753669,9.648855485,3.117299793,3.034434073,4.859032589,6.583912847,13.9853219,68.08922602,1.865093227,6.174451991,0,0,2.538916945,0,0
548,5.891288461,4.370977037,7.091152843,10.74874269,23.19225769,0,11.17252387,9.741490277,4.802444802,14.96002202,3.804952539,12.19770394,13.90808037,5.322272385,2.541533804,8.15765064,5.299493647,7.168284003,9.896483175,2.874239882,2.237396032,4.312159405,6.679898911,14.1107267,67.37306276,1.67285853,6.179027442,0,0,2.613770094,0,0
